-0,867779567473246
-3,66140158545544
-1,59626885137306
-4,41624598423191
-2,33127016923575
-2,27308855579032
-1,10107936429992
0,527872185588771
0,429561359786111
0,022259459187336
-3,31826667292679
-1,41028123732707
-4,65598114070851
-8,97545000214888
8,66803975477176
-2,36290199415045
-5,02194066680228
-8,90100897545018
8,63664292668373
-2,0441564153678
-4,68247416869425
-8,96380626157618
8,66878660807263
-2,34952478776361
